run_id,timestamp,protocol,http_version,payload,attempt,http_code,size_bytes,time_namelookup_s,time_connect_s,time_appconnect_s,time_pretransfer_s,time_starttransfer_s,time_total_s,time_to_last_byte_s,body_transfer_s,speed_Bps,speed_KBps,speed_MBps,num_connects,num_redirects
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/1.1,1.1,100kb.bin,25,200,102400,0.000179,0.000226,0.002502,0.002517,0.002726,0.002818,0.002818,0.000092,36337828,35486.160,34.654,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/1.1,1.1,100kb.bin,26,200,102400,0.000184,0.000227,0.002572,0.002587,0.002881,0.002985,0.002985,0.000104,34304857,33500.837,32.716,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/1.1,1.1,100kb.bin,27,200,102400,0.000175,0.000217,0.002460,0.002474,0.002695,0.002779,0.002779,0.000084,36847786,35984.166,35.141,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/1.1,1.1,100kb.bin,28,200,102400,0.000175,0.000214,0.002472,0.002486,0.002726,0.002817,0.002817,0.000091,36350727,35498.757,34.667,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/1.1,1.1,100kb.bin,29,200,102400,0.000166,0.000209,0.002447,0.002464,0.002697,0.002776,0.002776,0.000079,36887608,36023.055,35.179,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/1.1,1.1,100kb.bin,30,200,102400,0.000156,0.000191,0.002372,0.002385,0.002612,0.002722,0.002722,0.000110,37619397,36737.692,35.877,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/1.1,1.1,100kb.bin,31,200,102400,0.000159,0.000197,0.002352,0.002365,0.002591,0.002660,0.002660,0.000069,38496240,37593.984,36.713,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/1.1,1.1,100kb.bin,32,200,102400,0.000180,0.000220,0.002422,0.002436,0.002670,0.002763,0.002763,0.000093,37061165,36192.544,35.344,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/1.1,1.1,100kb.bin,33,200,102400,0.000152,0.000188,0.002365,0.002378,0.002603,0.002690,0.002690,0.000087,38066914,37174.721,36.303,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/1.1,1.1,100kb.bin,34,200,102400,0.000152,0.000187,0.002343,0.002356,0.002584,0.002679,0.002679,0.000095,38223217,37327.360,36.453,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/1.1,1.1,100kb.bin,35,200,102400,0.000170,0.000210,0.002699,0.002713,0.003030,0.003114,0.003114,0.000084,32883750,32113.037,31.360,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/1.1,1.1,100kb.bin,36,200,102400,0.000164,0.000220,0.002439,0.002453,0.002714,0.002800,0.002800,0.000086,36571428,35714.285,34.877,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/1.1,1.1,100kb.bin,37,200,102400,0.000173,0.000221,0.002498,0.002512,0.002746,0.002835,0.002835,0.000089,36119929,35273.368,34.447,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/1.1,1.1,100kb.bin,38,200,102400,0.000165,0.000206,0.002412,0.002425,0.002702,0.002772,0.002772,0.000070,36940836,36075.035,35.230,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/1.1,1.1,100kb.bin,39,200,102400,0.000167,0.000206,0.002434,0.002451,0.002700,0.002823,0.002823,0.000123,36273467,35423.308,34.593,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/1.1,1.1,100kb.bin,40,200,102400,0.000176,0.000225,0.002614,0.002631,0.002904,0.002975,0.002975,0.000071,34420168,33613.445,32.826,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,1,200,102400,0.000189,0.000234,0.002510,0.002545,0.002894,0.003041,0.003041,0.000147,33673133,32883.919,32.113,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,2,200,102400,0.000196,0.000246,0.002482,0.002518,0.002886,0.003107,0.003107,0.000221,32957837,32185.388,31.431,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,3,200,102400,0.000167,0.000216,0.002365,0.002398,0.002718,0.002855,0.002855,0.000137,35866900,35026.270,34.205,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,4,200,102400,0.000154,0.000195,0.002402,0.002436,0.002761,0.002848,0.002848,0.000087,35955056,35112.359,34.289,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,5,200,102400,0.000191,0.000236,0.002437,0.002471,0.002759,0.002851,0.002851,0.000092,35917222,35075.412,34.253,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,6,200,102400,0.000166,0.000206,0.002401,0.002434,0.002812,0.002980,0.002980,0.000168,34362416,33557.047,32.771,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,7,200,102400,0.000164,0.000202,0.002388,0.002420,0.002733,0.002918,0.002918,0.000185,35092529,34270.048,33.467,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,8,200,102400,0.000161,0.000201,0.002396,0.002435,0.002751,0.002882,0.002882,0.000131,35530881,34698.126,33.885,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,9,200,102400,0.000168,0.000209,0.002391,0.002421,0.002722,0.002878,0.002878,0.000156,35580264,34746.352,33.932,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,10,200,102400,0.000155,0.000194,0.002370,0.002401,0.002727,0.002833,0.002833,0.000106,36145428,35298.270,34.471,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,11,200,102400,0.000174,0.000214,0.002375,0.002407,0.004030,0.004206,0.004206,0.000176,24346172,23775.559,23.218,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,12,200,102400,0.000178,0.000217,0.002485,0.002520,0.002841,0.002935,0.002935,0.000094,34889267,34071.550,33.273,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,13,200,102400,0.000162,0.000199,0.002380,0.002411,0.002751,0.002847,0.002847,0.000096,35967685,35124.692,34.301,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,14,200,102400,0.000165,0.000202,0.002387,0.002420,0.002753,0.002917,0.002917,0.000164,35104559,34281.796,33.478,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,15,200,102400,0.000168,0.000212,0.002407,0.002444,0.002773,0.002926,0.002926,0.000153,34996582,34176.350,33.375,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,16,200,102400,0.000178,0.000218,0.002392,0.002422,0.002747,0.002885,0.002885,0.000138,35493934,34662.045,33.850,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,17,200,102400,0.000189,0.000231,0.002393,0.002424,0.002729,0.002905,0.002905,0.000176,35249569,34423.407,33.617,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,18,200,102400,0.000160,0.000195,0.002396,0.002426,0.002709,0.002867,0.002867,0.000158,35716777,34879.665,34.062,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,19,200,102400,0.000155,0.000190,0.002365,0.002395,0.002718,0.002851,0.002851,0.000133,35917222,35075.412,34.253,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,20,200,102400,0.000168,0.000207,0.002368,0.002398,0.002680,0.002797,0.002797,0.000117,36610654,35752.592,34.915,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,21,200,102400,0.000187,0.000227,0.002390,0.002420,0.002695,0.002881,0.002881,0.000186,35543214,34710.170,33.897,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,22,200,102400,0.000161,0.000196,0.002319,0.002348,0.002658,0.002776,0.002776,0.000118,36887608,36023.055,35.179,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,23,200,102400,0.000160,0.000205,0.002388,0.002419,0.002720,0.002848,0.002848,0.000128,35955056,35112.359,34.289,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,24,200,102400,0.000186,0.000226,0.002393,0.002424,0.002748,0.002892,0.002892,0.000144,35408022,34578.146,33.768,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,25,200,102400,0.000201,0.000240,0.002413,0.002447,0.002731,0.002885,0.002885,0.000154,35493934,34662.045,33.850,1,0
20260426T221325Z,2026-04-26T22:13:25Z,HTTP/2,2,100kb.bin,26,200,102400,0.000180,0.000219,0.002374,0.002405,0.002712,0.002842,0.002842,0.000130,36030964,35186.488,34.362,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/2,2,100kb.bin,27,200,102400,0.000184,0.000223,0.002399,0.002430,0.002734,0.002882,0.002882,0.000148,35530881,34698.126,33.885,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/2,2,100kb.bin,28,200,102400,0.000182,0.000223,0.002442,0.002476,0.002784,0.002917,0.002917,0.000133,35104559,34281.796,33.478,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/2,2,100kb.bin,29,200,102400,0.000179,0.000221,0.002383,0.002412,0.002731,0.002835,0.002835,0.000104,36119929,35273.368,34.447,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/2,2,100kb.bin,30,200,102400,0.000161,0.000197,0.002339,0.002371,0.002703,0.002854,0.002854,0.000151,35879467,35038.542,34.217,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/2,2,100kb.bin,31,200,102400,0.000174,0.000216,0.002373,0.002402,0.002696,0.002845,0.002845,0.000149,35992970,35149.385,34.326,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/2,2,100kb.bin,32,200,102400,0.000170,0.000214,0.002558,0.002589,0.003010,0.003123,0.003123,0.000113,32788984,32020.492,31.270,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/2,2,100kb.bin,33,200,102400,0.000193,0.000241,0.002438,0.002470,0.002784,0.002904,0.002904,0.000120,35261707,34435.261,33.628,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/2,2,100kb.bin,34,200,102400,0.000168,0.000204,0.002349,0.002378,0.002700,0.002828,0.002828,0.000128,36209335,35360.679,34.532,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/2,2,100kb.bin,35,200,102400,0.000171,0.000209,0.002356,0.002387,0.002701,0.002828,0.002828,0.000127,36209335,35360.679,34.532,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/2,2,100kb.bin,36,200,102400,0.000169,0.000211,0.002377,0.002408,0.002703,0.002834,0.002834,0.000131,36132674,35285.814,34.459,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/2,2,100kb.bin,37,200,102400,0.000183,0.000225,0.002864,0.002895,0.003254,0.003372,0.003372,0.000118,30367734,29655.990,28.961,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/2,2,100kb.bin,38,200,102400,0.000153,0.000193,0.002405,0.002437,0.002724,0.002888,0.002888,0.000164,35457063,34626.038,33.814,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/2,2,100kb.bin,39,200,102400,0.000167,0.000203,0.002357,0.002449,0.002755,0.002886,0.002886,0.000131,35481635,34650.034,33.838,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/2,2,100kb.bin,40,200,102400,0.000151,0.000187,0.002358,0.002389,0.002685,0.002851,0.002851,0.000166,35917222,35075.412,34.253,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,1,200,1048576,0.000177,0.000218,0.002372,0.002384,0.002642,0.003249,0.003249,0.000607,322738073,315173.899,307.787,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,2,200,1048576,0.000162,0.000203,0.002327,0.002339,0.002571,0.003213,0.003213,0.000642,326354186,318705.260,311.236,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,3,200,1048576,0.000168,0.000206,0.002370,0.002385,0.002640,0.003297,0.003297,0.000657,318039429,310585.380,303.306,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,4,200,1048576,0.000173,0.000212,0.002348,0.002360,0.002610,0.003224,0.003224,0.000614,325240694,317617.865,310.174,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,5,200,1048576,0.000162,0.000200,0.002405,0.002419,0.002666,0.003374,0.003374,0.000708,310781268,303497.332,296.384,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,6,200,1048576,0.000173,0.000213,0.002400,0.002417,0.002681,0.003319,0.003319,0.000638,315931304,308526.664,301.296,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,7,200,1048576,0.000160,0.000197,0.002379,0.002393,0.002648,0.003271,0.003271,0.000623,320567410,313054.111,305.717,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,8,200,1048576,0.000183,0.000227,0.002368,0.002381,0.002632,0.003199,0.003199,0.000567,327782432,320100.031,312.598,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,9,200,1048576,0.000168,0.000207,0.002349,0.002364,0.002619,0.003262,0.003262,0.000643,321451870,313917.842,306.560,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,10,200,1048576,0.000184,0.000227,0.002402,0.002418,0.002689,0.003267,0.003267,0.000578,320959902,313437.404,306.091,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,11,200,1048576,0.000177,0.000216,0.002363,0.002379,0.002634,0.003289,0.003289,0.000655,318813013,311340.833,304.044,1,0
