run_id,timestamp,protocol,http_version,payload,attempt,http_code,size_bytes,time_namelookup_s,time_connect_s,time_appconnect_s,time_pretransfer_s,time_starttransfer_s,time_total_s,speed_Bps,speed_KBps,speed_MBps,num_connects,num_redirects
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/2,2,small_page.bin,36,200,481280,0.000167,0.000208,0.002452,0.002484,0.002790,0.003301,145798242,142381.096,139.044,1,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/2,2,small_page.bin,37,200,481280,0.000164,0.000204,0.002361,0.002392,0.002719,0.003145,153030206,149443.561,145.941,1,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/2,2,small_page.bin,38,200,481280,0.000170,0.000213,0.002426,0.002461,0.002799,0.003260,147631901,144171.778,140.793,1,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/2,2,small_page.bin,39,200,481280,0.000164,0.000202,0.002400,0.002434,0.002746,0.003189,150918783,147381.624,143.927,1,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/2,2,small_page.bin,40,200,481280,0.000161,0.000197,0.002369,0.002402,0.002816,0.003374,142643746,139300.533,136.036,1,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,1,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,2,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,3,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,4,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,5,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,6,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,7,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,8,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,9,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,10,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,11,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,12,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,13,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,14,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,15,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,16,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,17,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,18,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,19,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,20,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,21,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,22,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,23,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,24,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,25,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,26,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,27,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,28,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,29,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,30,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,31,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,32,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,33,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,34,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,35,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,36,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,37,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,38,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,39,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/3,0,small_page.bin,40,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/2,2,medium_page.bin,1,200,1576960,0.000198,0.000250,0.002530,0.002569,0.003133,0.004876,323412633,315832.649,308.430,1,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/2,2,medium_page.bin,2,200,1576960,0.000171,0.000213,0.002377,0.002409,0.002746,0.004149,380081947,371173.776,362.474,1,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/2,2,medium_page.bin,3,200,1576960,0.000165,0.000205,0.002413,0.002446,0.002804,0.004114,383315508,374331.551,365.558,1,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/2,2,medium_page.bin,4,200,1576960,0.000166,0.000207,0.002509,0.002541,0.002875,0.004418,356939791,348574.015,340.404,1,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/2,2,medium_page.bin,5,200,1576960,0.000228,0.000268,0.002701,0.002744,0.003059,0.004789,329287951,321570.265,314.033,1,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/2,2,medium_page.bin,6,200,1576960,0.000194,0.000240,0.002462,0.002494,0.002814,0.004142,380724287,371801.062,363.087,1,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/2,2,medium_page.bin,7,200,1576960,0.000174,0.000211,0.002383,0.002415,0.002768,0.004288,367761194,359141.791,350.724,1,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/2,2,medium_page.bin,8,200,1576960,0.000180,0.000222,0.002382,0.002414,0.002728,0.004651,339058267,331111.589,323.351,1,0
20260426T211810Z,2026-04-26T21:18:13Z,HTTP/2,2,medium_page.bin,9,200,1576960,0.000195,0.000237,0.002407,0.002440,0.002759,0.004170,378167865,369304.556,360.649,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,10,200,1576960,0.000172,0.000214,0.002409,0.002442,0.002793,0.004113,383408704,374422.562,365.647,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,11,200,1576960,0.000175,0.000216,0.002428,0.002459,0.002820,0.004268,369484536,360824.742,352.368,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,12,200,1576960,0.000174,0.000213,0.002413,0.002445,0.002798,0.004623,341111832,333117.023,325.310,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,13,200,1576960,0.000166,0.000220,0.002460,0.002493,0.002867,0.004073,387174073,378099.681,369.238,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,14,200,1576960,0.000160,0.000196,0.002365,0.002399,0.002732,0.004553,346356248,338238.523,330.311,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,15,200,1576960,0.000220,0.000260,0.002481,0.002516,0.002833,0.004375,360448000,352000.000,343.750,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,16,200,1576960,0.000156,0.000194,0.002384,0.002417,0.002765,0.003985,395723964,386449.184,377.392,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,17,200,1576960,0.000210,0.000252,0.002453,0.002487,0.002823,0.004335,363773933,355247.981,346.922,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,18,200,1576960,0.000168,0.000206,0.002367,0.002399,0.002720,0.004454,354054782,345756.623,337.653,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,19,200,1576960,0.000171,0.000215,0.002439,0.002472,0.002822,0.004583,344089024,336024.438,328.149,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,20,200,1576960,0.000190,0.000230,0.002409,0.002441,0.002807,0.004523,348653548,340481.980,332.502,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,21,200,1576960,0.000200,0.000242,0.002423,0.002455,0.002801,0.004693,336023865,328148.306,320.457,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,22,200,1576960,0.000179,0.000246,0.002513,0.002547,0.002916,0.004370,360860411,352402.745,344.143,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,23,200,1576960,0.000175,0.000213,0.002492,0.002525,0.002950,0.004460,353578475,345291.479,337.199,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,24,200,1576960,0.000178,0.000219,0.002393,0.002425,0.002747,0.004141,380816227,371890.847,363.175,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,25,200,1576960,0.000166,0.000206,0.002421,0.002454,0.002853,0.004312,365714285,357142.856,348.772,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,26,200,1576960,0.000178,0.000223,0.002457,0.002492,0.002862,0.004619,341407231,333405.499,325.591,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,27,200,1576960,0.000170,0.000214,0.002422,0.002455,0.002820,0.004069,387554681,378471.368,369.601,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,28,200,1576960,0.000163,0.000205,0.002456,0.002491,0.002875,0.004155,379533092,370637.785,361.951,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,29,200,1576960,0.000247,0.000294,0.002556,0.002593,0.002940,0.004382,359872204,351437.699,343.201,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,30,200,1576960,0.000172,0.000222,0.002509,0.002542,0.003163,0.005054,312022160,304709.141,297.568,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,31,200,1576960,0.000183,0.000230,0.002503,0.002537,0.002893,0.004720,334101694,326271.186,318.624,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,32,200,1576960,0.000172,0.000213,0.002439,0.002473,0.002908,0.004275,368879532,360233.918,351.791,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,33,200,1576960,0.000189,0.000230,0.002448,0.002481,0.002892,0.004120,382757281,373786.407,365.026,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,34,200,1576960,0.000171,0.000216,0.002423,0.002456,0.002842,0.004724,333818797,325994.919,318.354,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,35,200,1576960,0.000172,0.000213,0.002384,0.002417,0.002750,0.004252,370874882,362182.502,353.694,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,36,200,1576960,0.000199,0.000242,0.002469,0.002502,0.002831,0.004010,393256857,384039.899,375.039,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,37,200,1576960,0.000173,0.000213,0.002409,0.002442,0.002790,0.004132,381645692,372700.871,363.966,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,38,200,1576960,0.000174,0.000213,0.002423,0.002455,0.002785,0.004343,363103845,354593.599,346.283,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,39,200,1576960,0.000187,0.000232,0.002562,0.002597,0.002936,0.004281,368362532,359729.035,351.298,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,medium_page.bin,40,200,1576960,0.000185,0.000229,0.002473,0.002506,0.002872,0.004379,360118748,351678.465,343.436,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,1,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,2,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,3,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,4,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,5,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,6,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,7,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,8,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,9,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,10,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,11,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,12,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,13,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,14,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,15,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,16,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,17,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,18,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,19,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,20,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,21,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,22,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,23,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,24,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,25,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,26,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,27,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,28,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,29,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,30,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,31,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,32,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,33,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,34,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,35,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,36,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,37,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,38,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,39,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/3,0,medium_page.bin,40,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,large_page.bin,1,200,2897920,0.000206,0.000260,0.002513,0.002546,0.003267,0.006233,464931814,454034.975,443.394,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,large_page.bin,2,200,2897920,0.000194,0.000237,0.002449,0.002482,0.002854,0.005234,553672143,540695.452,528.023,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,large_page.bin,3,200,2897920,0.000180,0.000223,0.002462,0.002495,0.002892,0.005550,522147747,509909.909,497.959,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,large_page.bin,4,200,2897920,0.000184,0.000230,0.002480,0.002514,0.002981,0.006153,470976759,459938.241,449.158,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,large_page.bin,5,200,2897920,0.000209,0.000260,0.002519,0.002556,0.002970,0.005939,487947465,476511.196,465.343,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,large_page.bin,6,200,2897920,0.000181,0.000222,0.002450,0.002484,0.002865,0.006347,456581061,445879.942,435.430,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,large_page.bin,7,200,2897920,0.000194,0.000238,0.002475,0.002508,0.002994,0.006773,427863575,417835.522,408.043,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,large_page.bin,8,200,2897920,0.000212,0.000265,0.002546,0.002582,0.002945,0.005891,491923272,480393.820,469.135,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,large_page.bin,9,200,2897920,0.000188,0.000236,0.002499,0.002536,0.002921,0.005174,560092771,546965.597,534.146,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,large_page.bin,10,200,2897920,0.000210,0.000256,0.002502,0.002537,0.002937,0.005661,511909556,499911.676,488.195,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,large_page.bin,11,200,2897920,0.000179,0.000222,0.002435,0.002467,0.002869,0.005349,541768554,529070.854,516.671,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,large_page.bin,12,200,2897920,0.000172,0.000216,0.002443,0.002475,0.002841,0.005300,546777358,533962.264,521.448,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,large_page.bin,13,200,2897920,0.000180,0.000227,0.002452,0.002483,0.002838,0.005545,522618575,510369.702,498.408,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,large_page.bin,14,200,2897920,0.000184,0.000228,0.002461,0.002495,0.003078,0.005914,490010145,478525.532,467.310,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,large_page.bin,15,200,2897920,0.000180,0.000224,0.002460,0.002492,0.002858,0.005546,522524341,510277.677,498.318,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,large_page.bin,16,200,2897920,0.000169,0.000211,0.002505,0.002540,0.002920,0.005325,544210328,531455.398,518.999,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,large_page.bin,17,200,2897920,0.000179,0.000220,0.002453,0.002485,0.002930,0.005657,512271522,500265.158,488.540,1,0
20260426T211810Z,2026-04-26T21:18:14Z,HTTP/2,2,large_page.bin,18,200,2897920,0.000181,0.000234,0.002421,0.002454,0.002826,0.006106,474602030,463478.545,452.616,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,19,200,2897920,0.000167,0.000242,0.002553,0.002587,0.002958,0.005293,547500472,534668.430,522.137,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,20,200,2897920,0.000178,0.000216,0.002463,0.002496,0.002844,0.005285,548329233,535477.767,522.928,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,21,200,2897920,0.000184,0.000230,0.002445,0.002478,0.002856,0.005202,557078046,544021.529,531.271,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,22,200,2897920,0.000172,0.000211,0.002420,0.002459,0.002849,0.005255,551459562,538534.729,525.913,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,23,200,2897920,0.000175,0.000219,0.002416,0.002448,0.002786,0.005140,563797665,550583.657,537.679,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,24,200,2897920,0.000183,0.000232,0.002567,0.002603,0.002998,0.006469,447970319,437471.015,427.218,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,25,200,2897920,0.000202,0.000251,0.002515,0.002551,0.002937,0.006095,475458572,464315.012,453.433,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,26,200,2897920,0.000178,0.000221,0.002481,0.002517,0.002864,0.005538,523279162,511014.807,499.038,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,27,200,2897920,0.000174,0.000212,0.002389,0.002421,0.002760,0.005094,568888888,555555.555,542.535,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,28,200,2897920,0.000166,0.000207,0.002473,0.002505,0.002855,0.005188,558581341,545489.591,532.705,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,29,200,2897920,0.000165,0.000206,0.002413,0.002443,0.002798,0.005587,518689815,506533.022,494.661,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,30,200,2897920,0.000188,0.000232,0.002471,0.002504,0.002872,0.006203,467180396,456230.855,445.538,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,31,200,2897920,0.000252,0.000297,0.002509,0.002542,0.002947,0.008043,360303369,351858.759,343.612,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,32,200,2897920,0.000172,0.000216,0.002470,0.002504,0.002917,0.006114,473981027,462872.097,452.024,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,33,200,2897920,0.000169,0.000210,0.002458,0.002498,0.002951,0.006265,462557063,451715.882,441.129,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,34,200,2897920,0.000181,0.000225,0.002467,0.002503,0.002939,0.005404,536254626,523686.158,511.412,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,35,200,2897920,0.000168,0.000209,0.002430,0.002472,0.002848,0.005382,538446674,525826.830,513.503,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,36,200,2897920,0.000167,0.000207,0.002416,0.002456,0.002849,0.006234,464857234,453962.143,443.322,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,37,200,2897920,0.000174,0.000215,0.002414,0.002457,0.002802,0.005260,550935361,538022.813,525.413,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,38,200,2897920,0.000166,0.000207,0.002459,0.002492,0.002856,0.005392,537448071,524851.632,512.550,1,0
20260426T211810Z,2026-04-26T21:18:15Z,HTTP/2,2,large_page.bin,39,200,2897920,0.000181,0.000222,0.002448,0.002480,0.002847,0.005870,493683134,482112.436,470.813,1,0
