run_id,timestamp,protocol,http_version,payload,attempt,http_code,size_bytes,time_namelookup_s,time_connect_s,time_appconnect_s,time_pretransfer_s,time_starttransfer_s,time_total_s,time_to_last_byte_s,body_transfer_s,speed_Bps,speed_KBps,speed_MBps,num_connects,num_redirects
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,32,200,102400,0.000162,0.000199,0.002351,0.002365,0.002610,0.002682,0.002682,0.000072,38180462,37285.607,36.412,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,33,200,102400,0.000160,0.000198,0.002405,0.002418,0.002691,0.002764,0.002764,0.000073,37047756,36179.449,35.331,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,34,200,102400,0.000171,0.000213,0.002404,0.002420,0.002688,0.002759,0.002759,0.000071,37114896,36245.016,35.396,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,35,200,102400,0.000154,0.000188,0.002300,0.002312,0.002535,0.002618,0.002618,0.000083,39113827,38197.097,37.302,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,36,200,102400,0.000153,0.000190,0.002391,0.002407,0.002656,0.002740,0.002740,0.000084,37372262,36496.350,35.641,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,37,200,102400,0.000164,0.000200,0.002355,0.002368,0.002591,0.002679,0.002679,0.000088,38223217,37327.360,36.453,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,38,200,102400,0.000145,0.000180,0.002376,0.002389,0.002650,0.002715,0.002715,0.000065,37716390,36832.412,35.969,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,39,200,102400,0.000184,0.000224,0.002389,0.002402,0.002959,0.003037,0.003037,0.000078,33717484,32927.230,32.155,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,40,200,102400,0.000164,0.000209,0.002440,0.002453,0.002683,0.002765,0.002765,0.000082,37034358,36166.365,35.319,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,41,200,102400,0.000154,0.000190,0.002421,0.002435,0.002672,0.002759,0.002759,0.000087,37114896,36245.016,35.396,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,42,200,102400,0.000180,0.000220,0.002347,0.002359,0.002615,0.002705,0.002705,0.000090,37855822,36968.576,36.102,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,43,200,102400,0.000179,0.000217,0.002392,0.002405,0.002638,0.002724,0.002724,0.000086,37591776,36710.719,35.850,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,44,200,102400,0.000147,0.000183,0.002353,0.002370,0.002610,0.002698,0.002698,0.000088,37954040,37064.492,36.196,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,45,200,102400,0.000190,0.000229,0.002376,0.002390,0.002639,0.002708,0.002708,0.000069,37813884,36927.621,36.062,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,46,200,102400,0.000147,0.000181,0.002364,0.002378,0.002575,0.002677,0.002677,0.000102,38251774,37355.248,36.480,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,47,200,102400,0.000172,0.000209,0.002419,0.002432,0.002677,0.002777,0.002777,0.000100,36874324,36010.082,35.166,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,48,200,102400,0.000163,0.000198,0.002362,0.002375,0.002582,0.002663,0.002663,0.000081,38452872,37551.633,36.672,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,49,200,102400,0.000180,0.000217,0.002351,0.002364,0.002568,0.002653,0.002653,0.000085,38597813,37693.177,36.810,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,50,200,102400,0.000159,0.000198,0.002350,0.002363,0.002604,0.002684,0.002684,0.000080,38152011,37257.823,36.385,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,51,200,102400,0.000161,0.000198,0.002371,0.002392,0.002637,0.002722,0.002722,0.000085,37619397,36737.692,35.877,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,52,200,102400,0.000222,0.000259,0.002421,0.002434,0.002662,0.002760,0.002760,0.000098,37101449,36231.884,35.383,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,53,200,102400,0.000151,0.000189,0.002422,0.002435,0.002680,0.002755,0.002755,0.000075,37168784,36297.641,35.447,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,54,200,102400,0.000152,0.000188,0.002332,0.002345,0.002572,0.002654,0.002654,0.000082,38583270,37678.975,36.796,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,55,200,102400,0.000194,0.000241,0.002695,0.002712,0.003068,0.003141,0.003141,0.000073,32601082,31836.994,31.091,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,56,200,102400,0.000185,0.000240,0.002471,0.002486,0.002750,0.002821,0.002821,0.000071,36299184,35448.422,34.618,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,57,200,102400,0.000173,0.000215,0.002439,0.002452,0.002710,0.002780,0.002780,0.000070,36834532,35971.223,35.128,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,58,200,102400,0.000184,0.000227,0.002449,0.002463,0.002722,0.002826,0.002826,0.000104,36234961,35385.704,34.556,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,59,200,102400,0.000171,0.000210,0.002390,0.002403,0.002668,0.002739,0.002739,0.000071,37385907,36509.675,35.654,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,60,200,102400,0.000195,0.000231,0.002368,0.002382,0.002622,0.002726,0.002726,0.000104,37564196,36683.785,35.824,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,61,200,102400,0.000172,0.000211,0.002417,0.002430,0.002664,0.002761,0.002761,0.000097,37088011,36218.761,35.370,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,62,200,102400,0.000163,0.000203,0.002376,0.002389,0.002648,0.002719,0.002719,0.000071,37660904,36778.227,35.916,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,63,200,102400,0.000176,0.000213,0.002431,0.002445,0.002790,0.002863,0.002863,0.000073,35766678,34928.396,34.110,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,64,200,102400,0.000150,0.000188,0.002359,0.002372,0.002607,0.002691,0.002691,0.000084,38052768,37160.906,36.290,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,65,200,102400,0.000165,0.000207,0.002375,0.002390,0.002626,0.002706,0.002706,0.000080,37841832,36954.914,36.089,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,66,200,102400,0.000173,0.000211,0.002373,0.002386,0.002655,0.002746,0.002746,0.000091,37290604,36416.605,35.563,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,67,200,102400,0.000152,0.000190,0.002340,0.002356,0.002581,0.002664,0.002664,0.000083,38438438,37537.537,36.658,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,68,200,102400,0.000157,0.000191,0.002378,0.002393,0.002622,0.002707,0.002707,0.000085,37827853,36941.263,36.075,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,69,200,102400,0.000153,0.000191,0.002389,0.002403,0.002632,0.002721,0.002721,0.000089,37633223,36751.194,35.890,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,70,200,102400,0.000164,0.000202,0.002405,0.002420,0.002680,0.002763,0.002763,0.000083,37061165,36192.544,35.344,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,71,200,102400,0.000189,0.000239,0.002720,0.002744,0.003090,0.003176,0.003176,0.000086,32241813,31486.146,30.748,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,72,200,102400,0.000200,0.000251,0.002563,0.002578,0.002856,0.002958,0.002958,0.000102,34617985,33806.626,33.014,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,73,200,102400,0.000190,0.000237,0.002449,0.002463,0.002712,0.002782,0.002782,0.000070,36808051,35945.362,35.103,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,74,200,102400,0.000184,0.000240,0.002416,0.002429,0.002670,0.002758,0.002758,0.000088,37128353,36258.157,35.408,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,75,200,102400,0.000180,0.000225,0.002536,0.002551,0.002858,0.002947,0.002947,0.000089,34747200,33932.812,33.138,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,76,200,102400,0.000171,0.000218,0.002449,0.002464,0.002754,0.002844,0.002844,0.000090,36005625,35161.743,34.338,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,77,200,102400,0.000167,0.000208,0.002374,0.002388,0.002658,0.002739,0.002739,0.000081,37385907,36509.675,35.654,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,78,200,102400,0.000176,0.000222,0.002698,0.002714,0.003025,0.003097,0.003097,0.000072,33064255,32289.312,31.533,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,79,200,102400,0.000194,0.000239,0.002472,0.002487,0.002733,0.002817,0.002817,0.000084,36350727,35498.757,34.667,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,80,200,102400,0.000186,0.000242,0.002474,0.002488,0.002731,0.002811,0.002811,0.000080,36428317,35574.528,34.741,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,81,200,102400,0.000166,0.000209,0.002371,0.002385,0.002604,0.002685,0.002685,0.000081,38137802,37243.947,36.371,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,82,200,102400,0.000162,0.000206,0.002361,0.002374,0.002604,0.002700,0.002700,0.000096,37925925,37037.036,36.169,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,83,200,102400,0.000186,0.000225,0.002392,0.002404,0.002627,0.002711,0.002711,0.000084,37772039,36886.757,36.022,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,84,200,102400,0.000168,0.000202,0.002318,0.002330,0.002555,0.002638,0.002638,0.000083,38817285,37907.505,37.019,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,85,200,102400,0.000158,0.000196,0.002377,0.002390,0.002620,0.002723,0.002723,0.000103,37605582,36724.201,35.863,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,86,200,102400,0.000157,0.000190,0.002338,0.002351,0.002596,0.002666,0.002666,0.000070,38409602,37509.377,36.630,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,87,200,102400,0.000150,0.000185,0.002356,0.002368,0.002594,0.002670,0.002670,0.000076,38352059,37453.183,36.575,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,88,200,102400,0.000161,0.000198,0.002414,0.002427,0.002685,0.002773,0.002773,0.000088,36927515,36062.026,35.217,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,89,200,102400,0.000150,0.000186,0.002324,0.002337,0.002579,0.002649,0.002649,0.000070,38656096,37750.094,36.865,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,90,200,102400,0.000150,0.000183,0.002411,0.002424,0.002699,0.002788,0.002788,0.000089,36728837,35868.005,35.027,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,91,200,102400,0.000178,0.000229,0.002442,0.002455,0.002706,0.002784,0.002784,0.000078,36781609,35919.540,35.078,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,92,200,102400,0.000164,0.000200,0.002365,0.002378,0.002645,0.002721,0.002721,0.000076,37633223,36751.194,35.890,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,93,200,102400,0.000151,0.000191,0.002305,0.002318,0.002530,0.002617,0.002617,0.000087,39128773,38211.692,37.316,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,94,200,102400,0.000157,0.000209,0.002711,0.002725,0.002986,0.003083,0.003083,0.000097,33214401,32435.938,31.676,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,95,200,102400,0.000160,0.000202,0.002390,0.002404,0.002659,0.002727,0.002727,0.000068,37550421,36670.333,35.811,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,96,200,102400,0.000158,0.000192,0.002400,0.002413,0.002641,0.002745,0.002745,0.000104,37304189,36429.872,35.576,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,97,200,102400,0.000165,0.000201,0.002340,0.002353,0.002599,0.002681,0.002681,0.000082,38194703,37299.515,36.425,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,98,200,102400,0.000169,0.000206,0.002354,0.002366,0.002588,0.002676,0.002676,0.000088,38266068,37369.207,36.493,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,99,200,102400,0.000157,0.000195,0.002348,0.002361,0.002593,0.002681,0.002681,0.000088,38194703,37299.515,36.425,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/1.1,1.1,100kb.bin,100,200,102400,0.000162,0.000196,0.002329,0.002343,0.002577,0.002659,0.002659,0.000082,38510718,37608.123,36.727,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/2,2,100kb.bin,1,200,102400,0.000180,0.000217,0.002427,0.002461,0.002812,0.002971,0.002971,0.000159,34466509,33658.700,32.870,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/2,2,100kb.bin,2,200,102400,0.000159,0.000199,0.002372,0.002403,0.002721,0.002880,0.002880,0.000159,35555555,34722.222,33.908,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/2,2,100kb.bin,3,200,102400,0.000170,0.000204,0.002358,0.002387,0.002670,0.002784,0.002784,0.000114,36781609,35919.540,35.078,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/2,2,100kb.bin,4,200,102400,0.000166,0.000204,0.002380,0.002412,0.002680,0.002761,0.002761,0.000081,37088011,36218.761,35.370,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/2,2,100kb.bin,5,200,102400,0.000177,0.000224,0.002400,0.002431,0.002744,0.002899,0.002899,0.000155,35322525,34494.653,33.686,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/2,2,100kb.bin,6,200,102400,0.000168,0.000208,0.002360,0.002389,0.002690,0.002824,0.002824,0.000134,36260623,35410.765,34.581,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/2,2,100kb.bin,7,200,102400,0.000166,0.000205,0.002361,0.002393,0.002713,0.002853,0.002853,0.000140,35892043,35050.823,34.229,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/2,2,100kb.bin,8,200,102400,0.000163,0.000205,0.002380,0.002409,0.002721,0.002864,0.002864,0.000143,35754189,34916.200,34.098,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/2,2,100kb.bin,9,200,102400,0.000226,0.000264,0.002421,0.002451,0.002761,0.002896,0.002896,0.000135,35359116,34530.387,33.721,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/2,2,100kb.bin,10,200,102400,0.000174,0.000215,0.002411,0.002442,0.002782,0.002868,0.002868,0.000086,35704323,34867.503,34.050,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/2,2,100kb.bin,11,200,102400,0.000182,0.000220,0.002382,0.002411,0.002726,0.002887,0.002887,0.000161,35469345,34638.032,33.826,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/2,2,100kb.bin,12,200,102400,0.000176,0.000220,0.002402,0.002434,0.002716,0.002817,0.002817,0.000101,36350727,35498.757,34.667,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/2,2,100kb.bin,13,200,102400,0.000161,0.000200,0.002411,0.002442,0.002754,0.002883,0.002883,0.000129,35518557,34686.091,33.873,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/2,2,100kb.bin,14,200,102400,0.000143,0.000183,0.002308,0.002339,0.002647,0.002788,0.002788,0.000141,36728837,35868.005,35.027,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/2,2,100kb.bin,15,200,102400,0.000153,0.000196,0.002370,0.002400,0.002694,0.002817,0.002817,0.000123,36350727,35498.757,34.667,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/2,2,100kb.bin,16,200,102400,0.000146,0.000179,0.002468,0.002501,0.002802,0.002924,0.002924,0.000122,35020519,34199.726,33.398,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/2,2,100kb.bin,17,200,102400,0.000167,0.000205,0.002361,0.002392,0.002693,0.002870,0.002870,0.000177,35679442,34843.205,34.027,1,0
20260426T222434Z,2026-04-26T22:24:35Z,HTTP/2,2,100kb.bin,18,200,102400,0.000149,0.000195,0.002321,0.002352,0.002643,0.002775,0.002775,0.000132,36900900,36036.035,35.191,1,0
20260426T222434Z,2026-04-26T22:24:36Z,HTTP/2,2,100kb.bin,19,200,102400,0.000147,0.000183,0.002320,0.002349,0.002616,0.002777,0.002777,0.000161,36874324,36010.082,35.166,1,0
20260426T222434Z,2026-04-26T22:24:36Z,HTTP/2,2,100kb.bin,20,200,102400,0.000179,0.000227,0.002523,0.002560,0.002962,0.003099,0.003099,0.000137,33042917,32268.474,31.512,1,0
20260426T222434Z,2026-04-26T22:24:36Z,HTTP/2,2,100kb.bin,21,200,102400,0.000167,0.000208,0.002403,0.002435,0.002777,0.002917,0.002917,0.000140,35104559,34281.796,33.478,1,0
20260426T222434Z,2026-04-26T22:24:36Z,HTTP/2,2,100kb.bin,22,200,102400,0.000165,0.000205,0.002355,0.002386,0.003153,0.003307,0.003307,0.000154,30964620,30238.887,29.530,1,0
20260426T222434Z,2026-04-26T22:24:36Z,HTTP/2,2,100kb.bin,23,200,102400,0.000191,0.000229,0.002393,0.002425,0.002712,0.002833,0.002833,0.000121,36145428,35298.270,34.471,1,0
20260426T222434Z,2026-04-26T22:24:36Z,HTTP/2,2,100kb.bin,24,200,102400,0.000148,0.000187,0.002369,0.002398,0.002667,0.002844,0.002844,0.000177,36005625,35161.743,34.338,1,0
20260426T222434Z,2026-04-26T22:24:36Z,HTTP/2,2,100kb.bin,25,200,102400,0.000151,0.000195,0.002278,0.002308,0.002599,0.002703,0.002703,0.000104,37883832,36995.930,36.129,1,0
20260426T222434Z,2026-04-26T22:24:36Z,HTTP/2,2,100kb.bin,26,200,102400,0.000183,0.000220,0.002388,0.002416,0.002699,0.002830,0.002830,0.000131,36183745,35335.688,34.508,1,0
20260426T222434Z,2026-04-26T22:24:36Z,HTTP/2,2,100kb.bin,27,200,102400,0.000163,0.000202,0.002423,0.002457,0.002782,0.002908,0.002908,0.000126,35213204,34387.895,33.582,1,0
20260426T222434Z,2026-04-26T22:24:36Z,HTTP/2,2,100kb.bin,28,200,102400,0.000174,0.000214,0.002391,0.002420,0.002729,0.002881,0.002881,0.000152,35543214,34710.170,33.897,1,0
