run_id,timestamp,protocol,http_version,payload,attempt,http_code,size_bytes,time_namelookup_s,time_connect_s,time_appconnect_s,time_pretransfer_s,time_starttransfer_s,time_total_s,time_to_last_byte_s,body_transfer_s,speed_Bps,speed_KBps,speed_MBps,num_connects,num_redirects
20260426T222210Z,2026-04-26T22:22:10Z,HTTP/2,2,100kb.bin,1,200,102400,0.000280,0.000356,0.003084,0.003123,0.004661,0.004925,0.004925,0.000264,20791878,20304.568,19.829,1,0
20260426T222210Z,2026-04-26T22:22:10Z,HTTP/2,2,100kb.bin,2,200,102400,0.000234,0.000286,0.003990,0.004029,0.004610,0.004798,0.004798,0.000188,21342225,20842.017,20.354,1,0
20260426T222210Z,2026-04-26T22:22:10Z,HTTP/2,2,100kb.bin,3,200,102400,0.000233,0.000281,0.002807,0.002847,0.003518,0.003796,0.003796,0.000278,26975763,26343.519,25.726,1,0
20260426T222210Z,2026-04-26T22:22:10Z,HTTP/2,2,100kb.bin,4,200,102400,0.000218,0.000267,0.002557,0.002650,0.003146,0.003526,0.003526,0.000380,29041406,28360.748,27.696,1,0
20260426T222210Z,2026-04-26T22:22:10Z,HTTP/2,2,100kb.bin,5,200,102400,0.000176,0.000216,0.002426,0.002467,0.002819,0.003000,0.003000,0.000181,34133333,33333.333,32.552,1,0
20260426T222210Z,2026-04-26T22:22:10Z,HTTP/2,2,100kb.bin,6,200,102400,0.000178,0.000220,0.002463,0.002494,0.002807,0.002983,0.002983,0.000176,34327857,33523.298,32.738,1,0
20260426T222210Z,2026-04-26T22:22:10Z,HTTP/2,2,100kb.bin,7,200,102400,0.000165,0.000199,0.002371,0.002403,0.002739,0.002889,0.002889,0.000150,35444790,34614.053,33.803,1,0
20260426T222210Z,2026-04-26T22:22:10Z,HTTP/2,2,100kb.bin,8,200,102400,0.000167,0.000209,0.002383,0.002421,0.002742,0.002914,0.002914,0.000172,35140700,34317.090,33.513,1,0
20260426T222210Z,2026-04-26T22:22:10Z,HTTP/2,2,100kb.bin,9,200,102400,0.000170,0.000201,0.002358,0.002390,0.002682,0.002883,0.002883,0.000201,35518557,34686.091,33.873,1,0
20260426T222210Z,2026-04-26T22:22:10Z,HTTP/2,2,100kb.bin,10,200,102400,0.000163,0.000195,0.002370,0.002400,0.002742,0.002878,0.002878,0.000136,35580264,34746.352,33.932,1,0
