run_id,timestamp,protocol,http_version,payload,attempt,http_code,size_bytes,time_namelookup_s,time_connect_s,time_appconnect_s,time_pretransfer_s,time_starttransfer_s,time_total_s,speed_Bps,speed_KBps,speed_MBps,num_connects,num_redirects
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,100kb.bin,35,200,102400,0.000185,0.000237,0.002909,0.002951,0.003384,0.003510,29173789,28490.028,27.822,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,100kb.bin,36,200,102400,0.000187,0.000233,0.002950,0.002984,0.003340,0.003482,29408385,28719.126,28.046,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,100kb.bin,37,200,102400,0.000190,0.000234,0.003257,0.003292,0.003693,0.003909,26195958,25581.990,24.982,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,100kb.bin,38,200,102400,0.000179,0.000232,0.003572,0.003613,0.004006,0.004259,24043202,23479.689,22.929,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,100kb.bin,39,200,102400,0.000193,0.000233,0.003199,0.003236,0.003649,0.003951,25917489,25310.048,24.717,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,100kb.bin,40,200,102400,0.000176,0.000215,0.003184,0.003218,0.003601,0.003765,27197875,26560.425,25.938,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,1,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,2,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,3,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,4,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,5,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,6,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,7,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,8,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,9,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,10,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,11,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,12,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,13,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,14,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,15,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,16,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,17,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,18,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,19,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,20,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,21,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,22,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,23,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,24,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,25,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,26,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,27,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,28,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,29,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,30,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,31,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,32,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,33,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,34,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,35,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,36,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,37,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,38,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,39,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,100kb.bin,40,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,1,200,1048576,0.000213,0.000273,0.002846,0.002885,0.003262,0.004644,225791559,220499.569,215.332,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,2,200,1048576,0.000199,0.000244,0.002508,0.002550,0.002960,0.004203,249482750,243635.498,237.925,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,3,200,1048576,0.000197,0.000289,0.002540,0.002580,0.002965,0.003983,263262867,257092.644,251.067,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,4,200,1048576,0.000177,0.000237,0.002440,0.002476,0.002816,0.003705,283016464,276383.266,269.906,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,5,200,1048576,0.000181,0.000229,0.002488,0.002525,0.002930,0.003797,276159072,269686.594,263.366,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,6,200,1048576,0.000192,0.000243,0.002764,0.002802,0.003128,0.004141,253218063,247283.265,241.488,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,7,200,1048576,0.000188,0.000233,0.002439,0.002471,0.002854,0.003718,282026896,275416.891,268.962,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,8,200,1048576,0.000174,0.000220,0.002437,0.002474,0.002877,0.003936,266406504,260162.602,254.065,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,9,200,1048576,0.000163,0.000200,0.002351,0.002383,0.002724,0.003687,284398155,277732.573,271.223,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,10,200,1048576,0.000162,0.000198,0.002317,0.002348,0.002701,0.003845,272711573,266319.896,260.078,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,11,200,1048576,0.000178,0.000216,0.002382,0.002414,0.002740,0.003665,286105320,279399.727,272.851,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,12,200,1048576,0.000163,0.000199,0.002336,0.002366,0.002662,0.003657,286731200,280010.938,273.448,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,13,200,1048576,0.000178,0.000220,0.002441,0.002475,0.002847,0.004076,257256133,251226.692,245.339,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,14,200,1048576,0.000172,0.000215,0.002796,0.002836,0.003226,0.004092,256250244,250244.379,244.379,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,15,200,1048576,0.000254,0.000304,0.002538,0.002573,0.002930,0.004211,249008786,243172.643,237.473,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,16,200,1048576,0.000175,0.000218,0.002341,0.002371,0.002688,0.003669,285793404,279095.121,272.554,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,17,200,1048576,0.000157,0.000195,0.002352,0.002382,0.002708,0.003821,274424496,267992.672,261.712,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,18,200,1048576,0.000177,0.000216,0.002681,0.002716,0.003601,0.004725,221920846,216719.576,211.640,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,19,200,1048576,0.000169,0.000209,0.002373,0.002403,0.002738,0.004037,259741392,253653.703,247.709,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,20,200,1048576,0.000187,0.000242,0.002386,0.002421,0.002752,0.003796,276231822,269757.639,263.435,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,21,200,1048576,0.000192,0.000235,0.002417,0.002448,0.002776,0.003729,281194958,274604.451,268.168,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,22,200,1048576,0.000170,0.000208,0.002383,0.002415,0.002795,0.003941,266068510,259832.529,253.743,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,23,200,1048576,0.000180,0.000223,0.002538,0.002570,0.002897,0.003894,269279917,262968.669,256.805,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,24,200,1048576,0.000201,0.000243,0.002400,0.002432,0.002726,0.003656,286809628,280087.527,273.523,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,25,200,1048576,0.000194,0.000234,0.002398,0.002428,0.002768,0.003589,292163833,285316.243,278.629,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,26,200,1048576,0.000171,0.000211,0.002340,0.002370,0.002680,0.003594,291757373,284919.310,278.242,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,27,200,1048576,0.000170,0.000209,0.002440,0.002474,0.002838,0.003789,276742148,270256.004,263.922,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,28,200,1048576,0.000179,0.000221,0.002355,0.002384,0.002706,0.003636,288387238,281628.162,275.028,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,29,200,1048576,0.000186,0.000226,0.002400,0.002432,0.002752,0.003631,288784356,282015.973,275.406,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,30,200,1048576,0.000156,0.000195,0.002354,0.002385,0.002775,0.003587,292326735,285475.327,278.784,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,31,200,1048576,0.000162,0.000203,0.002369,0.002401,0.002802,0.003602,291109383,284286.507,277.624,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,32,200,1048576,0.000163,0.000203,0.002376,0.002406,0.002741,0.003797,276159072,269686.594,263.366,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,33,200,1048576,0.000159,0.000198,0.002320,0.002351,0.002631,0.003560,294543820,287640.449,280.899,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,34,200,1048576,0.000173,0.000226,0.002424,0.002455,0.002840,0.003667,285949277,279247.341,272.702,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,35,200,1048576,0.000160,0.000197,0.002329,0.002361,0.002667,0.003571,293636516,286754.410,280.034,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,36,200,1048576,0.000165,0.000200,0.002299,0.002328,0.002636,0.003810,275216797,268766.403,262.467,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,37,200,1048576,0.000180,0.000215,0.002355,0.002391,0.002736,0.003729,281194958,274604.451,268.168,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,38,200,1048576,0.000200,0.000239,0.002414,0.002448,0.002777,0.004072,257508840,251473.477,245.580,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,39,200,1048576,0.000157,0.000193,0.002332,0.002361,0.002661,0.003586,292408254,285554.936,278.862,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/2,2,1mb.bin,40,200,1048576,0.000161,0.000200,0.002301,0.002331,0.002656,0.003513,298484486,291488.756,284.657,1,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,1mb.bin,1,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,1mb.bin,2,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,1mb.bin,3,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,1mb.bin,4,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,1mb.bin,5,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,1mb.bin,6,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,1mb.bin,7,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,1mb.bin,8,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:42Z,HTTP/3,0,1mb.bin,9,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,10,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,11,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,12,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,13,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,14,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,15,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,16,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,17,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,18,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,19,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,20,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,21,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,22,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,23,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,24,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,25,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,26,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,27,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,28,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,29,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,30,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,31,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,32,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,33,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,34,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,35,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,36,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,37,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,38,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,39,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/3,0,1mb.bin,40,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/2,2,5mb.bin,1,200,5242880,0.000181,0.000234,0.002449,0.002484,0.002850,0.008508,616229431,601786.554,587.682,1,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/2,2,5mb.bin,2,200,5242880,0.000175,0.000218,0.002415,0.002448,0.002874,0.008502,616664314,602211.244,588.097,1,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/2,2,5mb.bin,3,200,5242880,0.000165,0.000208,0.002428,0.002461,0.002947,0.007646,685702328,669631.180,653.937,1,0
20260426T215041Z,2026-04-26T21:50:43Z,HTTP/2,2,5mb.bin,4,200,5242880,0.000171,0.000212,0.002848,0.002881,0.003292,0.007923,661729143,646219.866,631.074,1,0
